round,accuracy,detection_rate,false_positive_rate
1,0.7280305739946433,0.0,0.0
2,0.8346368211607191,0.7513133551947663,0.00572112790695708
3,0.8346368211607191,0.7513133551947663,0.00572112790695708
4,0.8346368211607191,0.7513133551947663,0.00572112790695708
5,0.8346368211607191,0.7513133551947663,0.00572112790695708
6,0.855669115928274,0.7723460581186333,0.00572112790695708
7,0.8346368211607191,0.7513133551947663,0.00572112790695708
8,0.8346368211607191,0.7513133551947663,0.00572112790695708
9,0.8346368211607191,0.7513133551947663,0.00572112790695708
10,0.855669115928274,0.7723460581186333,0.00572112790695708
11,0.8346368211607191,0.7513133551947663,0.00572112790695708
12,0.8346368211607191,0.7513133551947663,0.00572112790695708
13,0.855669115928274,0.7723460581186333,0.00572112790695708
14,0.8346368211607191,0.7513133551947663,0.00572112790695708
15,0.8346368211607191,0.7513133551947663,0.00572112790695708
16,0.855669115928274,0.7723460581186333,0.00572112790695708
17,0.8346368211607191,0.7513133551947663,0.00572112790695708
18,0.855669115928274,0.7723460581186333,0.00572112790695708
19,0.855669115928274,0.7723460581186333,0.00572112790695708
20,0.8346368211607191,0.7513133551947663,0.00572112790695708
