round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.8643211958255481,0.8120245726745762,0.06143902955585971,0.1769068735338596
2,0.8219660028255025,0.9379261355354245,0.20734891016297982,0.13823477039512527
3,0.9069224809734311,0.8310948758602014,0.003904904540805899,0.042600783873923964
4,0.5889896550152669,0.9785865605265889,0.5734793459084365,0.12845705164153037
5,0.929854623342296,0.9186127550561011,0.03987568709227735,0.07371784911114448
6,0.4156769812696532,1.0,0.8555256801713531,0.033265672642406326
7,0.7486214282459098,0.9415876649871904,0.31232312024738085,0.13214317561721958
8,0.9173039238025793,0.8501999322649574,0.002550647759523527,0.04769174732522037
9,0.9205486943444379,0.8567773651867501,0.002086063725179688,0.05299248558100811
10,0.41955065396709657,0.9999451854997632,0.8502708448426983,0.09412875924636693
11,0.9206216105363897,0.8649630621189801,0.0026954107931833502,0.04136400873481559
12,0.9159367452034819,0.9277931188302113,0.0523654724072256,0.029361335005308988
13,0.4606115845599963,0.9949810025817789,0.7724177997962456,0.0947489450857801
14,0.41567698126965325,1.0,0.8555256801713531,0.030595713599052922
15,0.46607118443239304,0.997543772131474,0.7819932477157809,0.10663294488103861
16,0.9357608348903979,0.9122028065149334,0.015560108010640006,0.03378708077593709
17,0.47626122225766754,0.9947204621021696,0.7514225742863025,0.09898253914281246
18,0.422230324021328,1.0,0.8455245596212898,0.09172715936187399
19,0.44245545276397946,0.9980972124079802,0.8138783647601819,0.10021301881109629
20,0.4158410427015449,1.0,0.8553237319618909,0.06493357329195168
