round,accuracy,detection_rate,false_positive_rate
1,0.8963196196827686,0.6373264126557625,0.0069422708695971325
2,0.893497656813266,0.6294661336329164,0.00769998530041277
3,0.9405754325883201,0.8053170603277195,0.008956151682570286
4,0.9456222963229993,0.8169718151339023,0.006311411480067499
5,0.9467431957462149,0.8192580619345844,0.005658478288584095
6,0.9443155191059842,0.8064273309881093,0.004116984159686814
7,0.9446196827685653,0.8095991896718123,0.005002289519170887
8,0.9553893294881038,0.8576205829041834,0.008082969314978325
9,0.9576142303532805,0.867625960551613,0.008764731472682396
10,0.9637819935111753,0.8906883830458835,0.008919983460675605
11,0.965578812184571,0.891185788530221,0.006579513478792958
12,0.9659393024513339,0.8920761148784302,0.006460612437006076
13,0.965843547224225,0.886879618248339,0.004657555654631041
14,0.9659899963950973,0.8885358368255174,0.0050666320718196186
15,0.9662322007930786,0.8902152942606817,0.005324144976617767
16,0.9655337509012256,0.8887212125423123,0.00584401840953916
17,0.9661251802451334,0.8921752932569139,0.006199760846705402
18,0.9665476297764961,0.8939220081409703,0.0064008853817608055
19,0.9659224044700793,0.8916379646731788,0.0064234030770743255
20,0.9664406092285509,0.8925247716386477,0.005956189227581215
