round,accuracy,detection_rate,false_positive_rate
1,0.8842565597667639,0.8144219758445976,0.055711148964037706
2,0.8964683706683655,0.7505397582187437,0.006100122880853414
3,0.9721985420198438,0.5638747539266513,0.001662050119212255
4,0.9748621749116548,0.5743251935406297,0.0014456369867683519
5,0.852583346500237,0.8387320937178943,0.03891421586770291
6,0.9602489689934322,0.9588337829324145,0.04224681907516815
7,0.9903625535471736,0.586861557272629,0.00926435489379891
8,0.9422865294477277,0.81935433079972,0.004068270147113049
9,0.9307488018087076,0.7974606630678445,0.004982265497323936
10,0.9623385592481912,0.5975041518893383,0.0021137533874282166
11,0.9943719006096015,0.5782236596625185,0.009117823282632604
12,0.9672247689554581,0.5771749050882019,0.0005703665309119755
13,0.8589168617220863,0.8072068902055066,0.042250174949524134
14,0.9706275981298791,0.732038063034457,0.0017898460947551207
15,0.9735618553970408,0.7579161043394667,0.0005770358636174674
16,0.9907269297187827,0.7711693096460921,0.0005787079797147866
17,0.9339828056796459,0.79420919896256,0.027201780538146418
18,0.9667194182256637,0.7575467530470483,0.008390113419480656
19,0.961528200202764,0.8878513495770048,0.004437545834042656
20,0.9840019561496455,0.7766057707050567,0.00847824054483807
