round,accuracy,detection_rate,false_positive_rate
1,0.9561708325082562,0.6761227506991396,0.009597665597489426
2,0.8847022465232379,0.88423154815169,0.011494252873563218
3,0.8870285782207807,0.8866027966740165,0.01940366353815163
4,0.571203734814055,0.5643767863643108,0.007466619835142465
5,0.9054773569043464,0.6161024224325864,0.008383835273115304
6,0.4922805679977128,0.48345337124501564,0.01213562188695036
7,0.9577517869576049,0.6742006109017141,0.00880352129811154
8,0.9578124700576809,0.6722435610620278,0.008598148822048287
9,0.5732020018037454,0.5663848123245178,0.007466619835142465
10,0.8869776366507616,0.8865345513190536,0.015818821329176815
11,0.9572503529201347,0.6857965021232251,0.009498402234058855
12,0.9654233313792815,0.6777578594594827,0.008384970766821365
13,0.9070844714247611,0.6159520232778781,0.007591405439359477
14,0.9578284392945431,0.6720686746095986,0.00791361129377075
15,0.581283488655856,0.5746163912677735,0.007466619835142465
16,0.9572759036991141,0.6857712325352525,0.009491556484856747
17,0.9648069675906541,0.6817233641888438,0.009390174643665844
18,0.9727895486140189,0.7795895926350697,0.009390174643665844
19,0.9129355837438341,0.7170099665557705,0.008604557738225374
20,0.966627488805565,0.7824309107273317,0.00948813361025569
